5
AGL Experiment
2/24/2017	4:24:54 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 7	32	CFG String Training (7, ACBDAB)	8	138351	ACBDAB	ACBDAB						ACBDAB	C	760	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 17	42	CFG String Training (17, DCAADBB)	18	141655	DCAADBB	DCAADBB						DCAADBB	C	1190	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 15	40	CFG String Training (15, AADCCBB)	16	144503	AADCCBB	AADCCBB						AADCCBB	C	1089	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 16	41	CFG String Training (16, DCDDABA)	17	148319	DCDDABA	DCDDABA						DCDDABA	C	1207	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 13	38	CFG String Training (13, BBDCDAB)	14	153751	BBDCDAB	BBDCDAB						BBDCDAB	C	1167	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 19	44	CFG String Training (19, ABADCABB)	20	158599	ABADCABB	ABADCABB						ABADCABB	C	959	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 4	29	CFG String Training (4, DDACB)	5	163527	DDACB	DDACB						DDACB	C	1044	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 1	26	CFG String Training (1, AACBB)	2	165783	AACBB	AACBB						AACBB	C	759	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 14	39	CFG String Training (14, ABCCBBA)	15	169167	ABCCBBA	ABCCBBA						ABCCBBA	C	829	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 20	45	CFG String Training (20, CADDACBB)	21	172303	CADDACBB	CADDACBB						CADDACBB	C	854	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 18	43	CFG String Training (18, ADCAAAB)	19	174887	ADCAAAB	ADCAAAB						ADCAAAB	C	744	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 8	33	CFG String Training (8, ADADAB)	9	179063	ADADAB	ADADAB						ADADAB	C	760	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 12	37	CFG String Training (12, CBBDBA)	13	181807	CBBDBA	CBBDBA						CBBDBA	C	1098	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 22	47	CFG String Training (22, ABDCCABA)	23	186159	ABDCCABA	ABDCCABA						ABDCCABA	C	820	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 10	35	CFG String Training (10, BACAAB)	11	188831	BACAAB	BACAAB						BACAAB	C	1086	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 24	49	CFG String Training (24, BCADDABA)	25	201095	BCADDABA	BCADDABA						BCADDABA	C	1139	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 9	34	CFG String Training (9, DCCBDA)	10	205031	DCCBDA	DCCBDA						DCCBDA	C	927	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 2	27	CFG String Training (2, ABDAA)	3	207151	ABDAA	ABDAA						ABDAA	C	794	
CFG SSC	5	5	CFG SSC	1	CFG String Training1, 23	48	CFG String Training (23, DCDABDBB)	24	211367	DCDABDBB	DCDABDBB						DCDABDBB	C	925	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 5	54	CFG String Training (5, ACADD)	6	214023	ACADD	ACADD						ACADD	C	773	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 17	66	CFG String Training (17, DCAADBB)	18	217735	DCAADBB	DCAADBB						DCAADBB	C	1130	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 16	65	CFG String Training (16, DCDDABA)	17	221463	DCDDABA	DCDDABA						DCDDABA	C	1015	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 18	67	CFG String Training (18, ADCAAAB)	19	224767	ADCAAAB	ADCAAAB						ADCAAAB	C	769	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 7	56	CFG String Training (7, ACBDAB)	8	228079	ACBDAB	ACBDAB						ACBDAB	C	789	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 2	51	CFG String Training (2, ABDAA)	3	231687	ABDAA	ABDAA						ABDAA	C	848	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 15	64	CFG String Training (15, AADCCBB)	16	235279	AADCCBB	AADCCBB						AADCCBB	C	864	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 21	70	CFG String Training (21, CDAADBBB)	22	239047	CDAADBBB	CDAADBBB						CDAADBBB	C	904	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 23	72	CFG String Training (23, DCDABDBB)	24	248967	DCDABDBB	DCDABDBB						DCDABDBB	C	986	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 3	52	CFG String Training (3, CDABA)	4	252471	CDABA	CDABA						CDABA	C	1285	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 13	62	CFG String Training (13, BBDCDAB)	14	256806	BBDCDAB	BBDCDAB						BBDCDAB	C	1560	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 19	68	CFG String Training (19, ABADCABB)	20	261375	ABADCABB	ABADCABB						ABADCABB	C	763	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 12	61	CFG String Training (12, CBBDBA)	13	264062	CBBDBA	CBBDBA						CBBDBA	C	876	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 6	55	CFG String Training (6, BDACD)	7	268375	BDACD	BDACD						BDACD	C	1089	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 24	73	CFG String Training (24, BCADDABA)	25	272622	BCADDABA	BCADDABA						BCADDABA	C	1100	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 4	53	CFG String Training (4, DDACB)	5	276831	DDACB	DDACB						DDACB	C	1075	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 20	69	CFG String Training (20, CADDACBB)	21	279710	CADDACBB	CADDACBB						CADDACBB	C	811	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 11	60	CFG String Training (11, CCCBCB)	12	282654	CCCBCB	CCCBCB						CCCBCB	C	839	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 9	58	CFG String Training (9, DCCBDA)	10	282766								DCCBDA	E	97	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 9	58	CFG String Training (9, DCCBDA)	10	286382	DCCBDA	DCCBDA						DCCBDA	SC	1497	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 14	63	CFG String Training (14, ABCCBBA)	15	290118	ABCCBBA	ABCCBBA						ABCCBBA	C	605	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 10	59	CFG String Training (10, BACAAB)	11	292759	BACAAB	BACAAB						BACAAB	C	1039	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 1	50	CFG String Training (1, AACBB)	2	295366	AACBB	AACBB						AACBB	C	965	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 22	71	CFG String Training (22, ABDCCABA)	23	302590	ABDCCABA	ABDCCABA						ABDCCABA	C	901	
CFG SSC	5	5	CFG SSC	1	CFG String Training2, 8	57	CFG String Training (8, ADADAB)	9	305630	ADADAB	ADADAB						ADADAB	C	884	
CFG SSC	5	5	CFG SSC	1	Middle Instruction	74	Middle Instruction	26	318510	space		 					space	C	12843	
CFG SSC	5	5	CFG SSC	1	Middle Instruction	74	Middle Instruction 2	27	329910	space		 					space	C	11376	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 19	93	CFG String Test (19, DACABBC)	46	334286	2		2					1; 2; 3; 4	C	4368	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 22	96	CFG String Test (22, ADCBDA)	49	336574	4		4					1; 2; 3; 4	C	2272	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 7	81	CFG String Test (7, DCBDCAB)	34	343134	1		1					1; 2; 3; 4	C	6549	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 23	97	CFG String Test (23, BCDABDA)	50	348046	2		2					1; 2; 3; 4	C	4895	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 6	80	CFG String Test (6, BBCBAB)	33	350222	4		4					1; 2; 3; 4	C	2155	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 16	90	CFG String Test (16, DBCBABCD)	43	351350	2		2					1; 2; 3; 4	C	1115	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 5	79	CFG String Test (5, ACDCA)	32	354414	4		4					1; 2; 3; 4	C	3047	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 10	84	CFG String Test (10, CABDAB)	37	357782	1		1					1; 2; 3; 4	C	3364	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 1	75	CFG String Test (1, BCDBA)	28	359414	1		1					1; 2; 3; 4	C	1629	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 2	76	CFG String Test (2, ACCDCA)	29	361550	3		3					1; 2; 3; 4	C	2132	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 17	91	CFG String Test (17, ACBBC)	44	363582	2		2					1; 2; 3; 4	C	2031	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 15	89	CFG String Test (15, CDDCDBB)	42	364814	1		1					1; 2; 3; 4	C	1229	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 14	88	CFG String Test (14, ACCDBC)	41	367374	1		1					1; 2; 3; 4	C	2556	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 9	83	CFG String Test (9, ADCAB)	36	370606	1		1					1; 2; 3; 4	C	3221	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 4	78	CFG String Test (4, DBDDCCCA)	31	373053	1		1					1; 2; 3; 4	C	2435	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 18	92	CFG String Test (18, CADCAC)	45	374429	1		1					1; 2; 3; 4	C	1361	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 8	82	CFG String Test (8, CADBDDAB)	35	378166	1		1					1; 2; 3; 4	C	3731	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 24	98	CFG String Test (24, DDCADABD)	51	382669	1		1					1; 2; 3; 4	C	4501	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 3	77	CFG String Test (3, CBCBCAA)	30	387862	3		3					1; 2; 3; 4	C	5177	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 11	85	CFG String Test (11, BADDDAB)	38	393013	2		2					1; 2; 3; 4	C	5145	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 13	87	CFG String Test (13, BACDD)	40	394933	3		3					1; 2; 3; 4	C	1915	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 12	86	CFG String Test (12, DDCBBDAB)	39	396557	2		2					1; 2; 3; 4	C	1607	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 20	94	CFG String Test (20, BCCABCAA)	47	401781	3		3					1; 2; 3; 4	C	5213	
CFG SSC	5	5	CFG SSC	1	CFG String Test, 21	95	CFG String Test (21, DBBDA)	48	403709	1		1					1; 2; 3; 4	C	1909	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 14	112	CFG Color Test (14, testRBGYBR.jpg)	65	413421	3		3					1; 2; 3; 4	C	9686	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 12	110	CFG Color Test (12, testGYGYGRR.jpg)	63	416909	2		2					1; 2; 3; 4	C	3459	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 23	121	CFG Color Test (23, testYRGBB.jpg)	74	421101	2		2					1; 2; 3; 4	C	4167	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 15	113	CFG Color Test (15, testRGBGR.jpg)	66	423893	1		1					1; 2; 3; 4	C	2775	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 20	118	CFG Color Test (20, testYGBYR.jpg)	71	427221	3		3					1; 2; 3; 4	C	3320	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 9	107	CFG Color Test (9, testGRBGRG.jpg)	60	432157	1		1					1; 2; 3; 4	C	4922	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 16	114	CFG Color Test (16, testRGGBGR.jpg)	67	434037	3		3					1; 2; 3; 4	C	1869	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 13	111	CFG Color Test (13, testRBGRY.jpg)	64	434957	2		2					1; 2; 3; 4	C	906	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 21	119	CFG Color Test (21, testYGGRYGRR.jpg)	72	436597	3		3					1; 2; 3; 4	C	1629	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 10	108	CFG Color Test (10, testGRBYBBRY.jpg)	61	438557	3		3					1; 2; 3; 4	C	1939	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 24	122	CFG Color Test (24, testYYGYRY.jpg)	75	442581	3		3					1; 2; 3; 4	C	4013	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 5	103	CFG Color Test (5, testBYBBGGGR.jpg)	56	445853	1		1					1; 2; 3; 4	C	3252	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 1	99	CFG Color Test (1, testBBGRBRYB.jpg)	52	448021	3		3					1; 2; 3; 4	C	2153	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 2	100	CFG Color Test (2, testBBGYYBRY.jpg)	53	450853	3		3					1; 2; 3; 4	C	2819	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 7	105	CFG Color Test (7, testBYYBR.jpg)	58	452605	3		3					1; 2; 3; 4	C	1737	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 8	106	CFG Color Test (8, testGBBGBYY.jpg)	59	454677	3		3					1; 2; 3; 4	C	2059	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 3	101	CFG Color Test (3, testBGYBGRY.jpg)	54	458493	2		2					1; 2; 3; 4	C	3792	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 6	104	CFG Color Test (6, testBYGYRYGB.jpg)	57	462213	2		2					1; 2; 3; 4	C	3695	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 19	117	CFG Color Test (19, testYGBRYBR.jpg)	70	465861	2		2					1; 2; 3; 4	C	3610	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 4	102	CFG Color Test (4, testBRGRYYG.jpg)	55	467757	3		3					1; 2; 3; 4	C	1873	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 11	109	CFG Color Test (11, testGRYBRY.jpg)	62	470101	3		3					1; 2; 3; 4	C	2318	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 22	120	CFG Color Test (22, testYRBBBRY.jpg)	73	471685	1		1					1; 2; 3; 4	C	1552	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 17	115	CFG Color Test (17, testRGGBYG.jpg)	68	475717	3		3					1; 2; 3; 4	C	4016	
CFG SSC	5	5	CFG SSC	1	CFG Color Test, 18	116	CFG Color Test (18, testRGYYG.jpg)	69	476789	3		3					1; 2; 3; 4	C	1055	
CFG SSC	5	5	CFG SSC	1	Debriefing	123	Debriefing	76	486213	space		 					space	C	9396	
