8
AGL Experiment
3/22/2017	5:19:49 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
CFG SSC	8	8	CFG SSC	1	CFG String Training2, 17	66	CFG String Training (17, DCAADBB)	18	173646	DCAADBB	DCAADBB						DCAADBB	C	715	
CFG SSC	8	8	CFG SSC	1	CFG String Training2, 7	56	CFG String Training (7, ACBDAB)	8	175678	ACBDAB	ACBDAB						ACBDAB	C	625	
CFG SSC	8	8	CFG SSC	1	CFG String Training2, 23	72	CFG String Training (23, DCDABDBB)	24	178934	DCDABDBB	DCDABDBB						DCDABDBB	C	800	
CFG SSC	8	8	CFG SSC	1	CFG String Training2, 6	55	CFG String Training (6, BDACD)	7	180958	BDACD	BDACD						BDACD	C	726	
CFG SSC	8	8	CFG SSC	1	CFG String Training2, 18	67	CFG String Training (18, ADCAAAB)	19	183014	ADCAAAB	ADCAAAB						ADCAAAB	C	733	
CFG SSC	8	8	CFG SSC	1	CFG String Training2, 5	54	CFG String Training (5, ACADD)	6	184430	ACADD	ACADD						ACADD	C	642	
CFG SSC	8	8	CFG SSC	1	CFG String Training2, 19	68	CFG String Training (19, ABADCABB)	20	186670	ABADCABB	ABADCABB						ABADCABB	C	786	
CFG SSC	8	8	CFG SSC	1	CFG String Training2, 20	69	CFG String Training (20, CADDACBB)	21	189446	CADDACBB	CADDACBB						CADDACBB	C	792	
CFG SSC	8	8	CFG SSC	1	CFG String Training2, 16	65	CFG String Training (16, DCDDABA)	17	191334	DCDDABA	DCDDABA						DCDDABA	C	753	
CFG SSC	8	8	CFG SSC	1	Middle Instruction	74	Middle Instruction	26	201837	space		 					space	C	10478	
CFG SSC	8	8	CFG SSC	1	Middle Instruction	74	Middle Instruction 2	27	231365	space		 					space	C	29506	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 7	81	CFG String Test (7, DCBDCAB)	34	234117	3		3					1; 2; 3; 4	C	2741	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 9	83	CFG String Test (9, ADCAB)	36	234525	3		3					1; 2; 3; 4	C	399	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 10	84	CFG String Test (10, CABDAB)	37	236445	3		3					1; 2; 3; 4	C	1903	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 8	82	CFG String Test (8, CADBDDAB)	35	237365	3		3					1; 2; 3; 4	C	906	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 21	95	CFG String Test (21, DBBDA)	48	237677	3		3					1; 2; 3; 4	C	301	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 22	96	CFG String Test (22, ADCBDA)	49	238285	3		3					1; 2; 3; 4	C	577	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 14	88	CFG String Test (14, ACCDBC)	41	239397	3		3					1; 2; 3; 4	C	1089	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 6	80	CFG String Test (6, BBCBAB)	33	240893	2		2					1; 2; 3; 4	C	1484	
