3
AGL Experiment
12/1/2016	3:19:10 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
RE SCS	3	3	RE SCS	1	RE Color Test, 12	38	RE Color Test (12, testGBYRYY.jpg)	39	317980	2		2					1; 2; 3; 4	C	1605	
RE SCS	3	3	RE SCS	1	RE Color Test, 20	46	RE Color Test (20, testRRGRYRYB.jpg)	47	324900	2		2					1; 2; 3; 4	C	6908	
RE SCS	3	3	RE SCS	1	RE Color Test, 13	39	RE Color Test (13, testGYRYYYB.jpg)	40	326140	2		2					1; 2; 3; 4	C	1215	
RE SCS	3	3	RE SCS	1	RE Color Test, 7	33	RE Color Test (7, testBRGBRGBB.jpg)	34	329468	3		3					1; 2; 3; 4	C	3310	
RE SCS	3	3	RE SCS	1	RE Color Test, 8	34	RE Color Test (8, testBRGYRRYB.jpg)	35	337932	3		3					1; 2; 3; 4	C	8440	
RE SCS	3	3	RE SCS	1	RE Color Test, 1	27	RE Color Test (1, testBBBBBRGB.jpg)	28	339684	1		1					1; 2; 3; 4	C	1726	
RE SCS	3	3	RE SCS	1	RE Color Test, 11	37	RE Color Test (11, testGBRBRB.jpg)	38	341716	2		2					1; 2; 3; 4	C	2008	
RE SCS	3	3	RE SCS	1	RE Color Test, 9	35	RE Color Test (9, testBYBRYRBR.jpg)	36	344180	3		3					1; 2; 3; 4	C	2439	
RE SCS	3	3	RE SCS	1	RE Color Test, 17	43	RE Color Test (17, testRGYRRB.jpg)	44	346892	3		3					1; 2; 3; 4	C	2701	
RE SCS	3	3	RE SCS	1	RE Color Test, 24	50	RE Color Test (24, testYRGGBGB.jpg)	51	349316	2		2					1; 2; 3; 4	C	2408	
RE SCS	3	3	RE SCS	1	RE Color Test, 3	29	RE Color Test (3, testBBRGYB.jpg)	30	352132	3		3					1; 2; 3; 4	C	2792	
RE SCS	3	3	RE SCS	1	RE String Test1, 2	52	RE String Test (2, DDACBD)	53	361148	2		2					1; 2; 3; 4	C	9007	
RE SCS	3	3	RE SCS	1	RE String Test1, 19	69	RE String Test (19, DBCCBBD)	70	365700	3		3					1; 2; 3; 4	C	4542	
RE SCS	3	3	RE SCS	1	RE String Test1, 16	66	RE String Test (16, DACDACDD)	67	368756	2		2					1; 2; 3; 4	C	3048	
RE SCS	3	3	RE SCS	1	RE String Test1, 4	54	RE String Test (4, DDDDDACD)	55	370452	1		1					1; 2; 3; 4	C	1694	
RE SCS	3	3	RE SCS	1	RE String Test1, 11	61	RE String Test (11, DCAABAD)	62	372132	2		2					1; 2; 3; 4	C	1674	
RE SCS	3	3	RE SCS	1	RE String Test1, 3	53	RE String Test (3, DDADACD)	54	378627	3		3					1; 2; 3; 4	C	6486	
RE SCS	3	3	RE SCS	1	RE String Test1, 18	68	RE String Test (18, CDADAD)	69	380492	3		3					1; 2; 3; 4	C	1851	
RE SCS	3	3	RE SCS	1	RE String Test1, 13	63	RE String Test (13, AACCD)	64	384227	1		1					1; 2; 3; 4	C	3719	
RE SCS	3	3	RE SCS	1	RE String Test1, 22	72	RE String Test (22, CDBABB)	73	386307	3		3					1; 2; 3; 4	C	2066	
RE SCS	3	3	RE SCS	1	RE String Test1, 8	58	RE String Test (8, DACBAABD)	59	388044	2		2					1; 2; 3; 4	C	1721	
RE SCS	3	3	RE SCS	1	RE String Test1, 12	62	RE String Test (12, AACABABD)	63	389891	2		2					1; 2; 3; 4	C	1833	
RE SCS	3	3	RE SCS	1	RE String Test1, 20	70	RE String Test (20, AACAABCD)	71	392963	2		2					1; 2; 3; 4	C	3055	
RE SCS	3	3	RE SCS	1	RE String Test1, 24	74	RE String Test (24, DBDABADA)	75	394811	2		2					1; 2; 3; 4	C	1837	
