2
AGL Experiment
2/23/2017	1:16:11 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 15	40	RE String Training (15, ADBDBAD)	16	204219	ADBDBAD	ADBDBAD						ADBDBAD	C	683	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 10	35	RE String Training (10, DDBDAD)	11	206323	DDBDAD	DDBDAD						DDBDAD	C	680	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 9	34	RE String Training (9, DBDBBD)	10	210339	DBDBBD	DBDBBD						DBDBBD	C	1220	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 19	44	RE String Training (19, DAAADDBA)	20	216131	DAAADDBA	DAAADDBA						DAAADDBA	C	908	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 14	39	RE String Training (14, BDBAAAD)	15	221539	BDBAAAD	BDBAAAD						BDBAAAD	C	1205	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 16	41	RE String Training (16, DDBDBAD)	17	224459	DDBDBAD	DDBDBAD						DDBDBAD	C	779	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 18	43	RE String Training (18, DCBBBAD)	19	228739	DCBBBAD	DCBBBAD						DCBBBAD	C	655	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 24	49	RE String Training (24, CAABABBD)	25	232603	CAABABBD	CAABABBD						CAABABBD	C	820	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 3	28	RE String Training (3, CBBBD)	4	236099	CBBBD	CBBBD						CBBBD	C	1424	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 11	36	RE String Training (11, CBBAAD)	12	238971	CBBAAD	CBBAAD						CBBAAD	C	1381	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 4	29	RE String Training (4, ADBDD)	5	240867	ADBDD	ADBDD						ADBDD	C	634	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 12	37	RE String Training (12, CABABD)	13	244587	CABABD	CABABD						CABABD	C	727	
RE SCS	2	SCS 2	RE SCS	1	RE String Training1, 13	38	RE String Training (13, CAABBAD)	14	251043	CAABBAD	CAABBAD						CAABBAD	C	697	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 20	69	RE String Training (20, DDDAAABA)	21	255707	DDDAAABA	DDDAAABA						DDDAAABA	C	807	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 17	66	RE String Training (17, ACAAABD)	18	259763	ACAAABD	ACAAABD						ACAAABD	C	621	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 13	62	RE String Training (13, CAABBAD)	14	262827	CAABBAD	CAABBAD						CAABBAD	C	643	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 1	50	RE String Training (1, AADBA)	2	265355	AADBA	AADBA						AADBA	C	840	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 5	54	RE String Training (5, DADBA)	6	269955	DADBA	DADBA						DADBA	C	1283	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 6	55	RE String Training (6, BDABD)	7	273610	BDABD	BDABD						BDABD	C	2483	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 3	52	RE String Training (3, CBBBD)	4	277347	CBBBD	CBBBD						CBBBD	C	785	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 19	68	RE String Training (19, DAAADDBA)	20	281242	DAAADDBA	DAAADDBA						DAAADDBA	C	899	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 4	53	RE String Training (4, ADBDD)	5	285770	ADBDD	ADBDD						ADBDD	C	608	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 7	56	RE String Training (7, ABDAAD)	8	290228	ABDAAD	ABDAAD						ABDAAD	C	962	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 9	58	RE String Training (9, DBDBBD)	10	294698	DBDBBD	DBDBBD						DBDBBD	C	1776	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 8	57	RE String Training (8, ADDDBA)	9	297178	ADDDBA	ADDDBA						ADDDBA	C	790	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 18	67	RE String Training (18, DCBBBAD)	19	300938	DCBBBAD	DCBBBAD						DCBBBAD	C	890	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 23	72	RE String Training (23, ADDBDBAD)	24	304810	ADDBDBAD	ADDBDBAD						ADDBDBAD	C	644	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 12	61	RE String Training (12, CABABD)	13	307666	CABABD	CABABD						CABABD	C	849	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 2	51	RE String Training (2, CABAD)	3	310370	CABAD	CABAD						CABAD	C	800	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 22	71	RE String Training (22, BDAAAAAD)	23	317194	BDAAAAAD	BDAAAAAD						BDAAAAAD	C	858	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 21	70	RE String Training (21, DDBDAAAD)	22	322442	DDBDAAAD	DDBDAAAD						DDBDAAAD	C	730	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 16	65	RE String Training (16, DDBDBAD)	17	325842	DDBDBAD	DDBDBAD						DDBDBAD	C	672	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 10	59	RE String Training (10, DDBDAD)	11	328538	DDBDAD	DDBDAD						DDBDAD	C	960	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 14	63	RE String Training (14, BDBAAAD)	15	332474	BDBAAAD	BDBAAAD						BDBAAAD	C	1251	
