7
AGL Experiment
2/24/2017	5:00:01 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
CFG SCS	7	7	CFG SCS	1	CFG String Training, 20	21	CFG String Training (20, CADDACBB)	21	52319	CADDACBB	CADDACBB						CADDACBB	C	1576	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 22	23	CFG String Training (22, ABDCCABA)	23	56679	ABDCCABA	ABDCCABA						ABDCCABA	C	1393	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 5	6	CFG String Training (5, ACADD)	6	59023	ACADD	ACADD						ACADD	C	683	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 6	7	CFG String Training (6, BDACD)	7	61815	BDACD	BDACD						BDACD	C	1229	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 11	12	CFG String Training (11, CCCBCB)	12	65343	CCCBCB	CCCBCB						CCCBCB	C	1374	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 23	24	CFG String Training (23, DCDABDBB)	24	71943	DCDABDBB	DCDABDBB						DCDABDBB	C	1337	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 2	3	CFG String Training (2, ABDAA)	3	74279	ABDAA	ABDAA						ABDAA	C	1673	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 17	18	CFG String Training (17, DCAADBB)	18	77983	DCAADBB	DCAADBB						DCAADBB	C	1300	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 7	8	CFG String Training (7, ACBDAB)	8	81799	ACBDAB	ACBDAB						ACBDAB	C	854	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 3	4	CFG String Training (3, CDABA)	4	85407	CDABA	CDABA						CDABA	C	1494	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 13	14	CFG String Training (13, BBDCDAB)	14	89879	BBDCDAB	BBDCDAB						BBDCDAB	C	1046	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 4	5	CFG String Training (4, DDACB)	5	92599	DDACB	DDACB						DDACB	C	899	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 16	17	CFG String Training (16, DCDDABA)	17	96375	DCDDABA	DCDDABA						DCDDABA	C	999	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 14	15	CFG String Training (14, ABCCBBA)	15	99791	ABCCBBA	ABCCBBA						ABCCBBA	C	807	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 1	2	CFG String Training (1, AACBB)	2	101671	AACBB	AACBB						AACBB	C	894	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 15	16	CFG String Training (15, AADCCBB)	16	105631	AADCCBB	AADCCBB						AADCCBB	C	891	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 12	13	CFG String Training (12, CBBDBA)	13	108807	CBBDBA	CBBDBA						CBBDBA	C	1157	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 9	10	CFG String Training (9, DCCBDA)	10	111719	DCCBDA	DCCBDA						DCCBDA	C	982	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 8	9	CFG String Training (8, ADADAB)	9	114567	ADADAB	ADADAB						ADADAB	C	705	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 21	22	CFG String Training (21, CDAADBBB)	22	118455	CDAADBBB	CDAADBBB						CDAADBBB	C	983	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 10	11	CFG String Training (10, BACAAB)	11	121286	BACAAB	BACAAB						BACAAB	C	852	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 19	20	CFG String Training (19, ABADCABB)	20	125094	ABADCABB	ABADCABB						ABADCABB	C	794	
CFG SCS	7	7	CFG SCS	1	CFG String Training, 18	19	CFG String Training (18, ADCAAAB)	19	127990	ADCAAAB	ADCAAAB						ADCAAAB	C	978	
