3
AGL Experiment
2/23/2017	3:00:49 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
RE SSC	3	3	RE SSC	1	RE String Training1, 2	27	RE String Training (2, CABAD)	3	221255	CABAD	CABAD						CABAD	C	1354	
RE SSC	3	3	RE SSC	1	RE String Training1, 17	42	RE String Training (17, ACAAABD)	18	227255	ACAAABD	ACAAABD						ACAAABD	C	610	
RE SSC	3	3	RE SSC	1	RE String Training1, 4	29	RE String Training (4, ADBDD)	5	230775	ADBDD	ADBDD						ADBDD	C	546	
RE SSC	3	3	RE SSC	1	RE String Training1, 24	49	RE String Training (24, CAABABBD)	25	238263	CAABABBD	CAABABBD						CAABABBD	C	901	
RE SSC	3	3	RE SSC	1	RE String Training1, 5	30	RE String Training (5, DADBA)	6	243311	DADBA	DADBA						DADBA	C	705	
RE SSC	3	3	RE SSC	1	RE String Training1, 6	31	RE String Training (6, BDABD)	7	247567	BDABD	BDABD						BDABD	C	999	
RE SSC	3	3	RE SSC	1	RE String Training1, 21	46	RE String Training (21, DDBDAAAD)	22	253751	DDBDAAAD	DDBDAAAD						DDBDAAAD	C	1269	
RE SSC	3	3	RE SSC	1	RE String Training1, 7	32	RE String Training (7, ABDAAD)	8	259366	ABDAAD	ABDAAD						ABDAAD	C	518	
RE SSC	3	3	RE SSC	1	RE String Training1, 16	41	RE String Training (16, DDBDBAD)	17	265310	DDBDBAD	DDBDBAD						DDBDBAD	C	893	
RE SSC	3	3	RE SSC	1	RE String Training1, 3	28	RE String Training (3, CBBBD)	4	269246	CBBBD	CBBBD						CBBBD	C	2343	
RE SSC	3	3	RE SSC	1	RE String Training2, 2	51	RE String Training (2, CABAD)	3	274638	CABAD	CABAD						CABAD	C	1162	
RE SSC	3	3	RE SSC	1	RE String Training2, 1	50	RE String Training (1, AADBA)	2	279798	AADBA	AADBA						AADBA	C	875	
RE SSC	3	3	RE SSC	1	RE String Training2, 15	64	RE String Training (15, ADBDBAD)	16	283726	ADBDBAD	ADBDBAD						ADBDBAD	C	612	
RE SSC	3	3	RE SSC	1	RE String Training2, 6	55	RE String Training (6, BDABD)	7	287174	BDABD	BDABD						BDABD	C	1031	
RE SSC	3	3	RE SSC	1	RE String Training2, 5	54	RE String Training (5, DADBA)	6	289446	DADBA	DADBA						DADBA	C	974	
RE SSC	3	3	RE SSC	1	RE String Training2, 18	67	RE String Training (18, DCBBBAD)	19	294326	DCBBBAD	DCBBBAD						DCBBBAD	C	1450	
RE SSC	3	3	RE SSC	1	RE String Training2, 23	72	RE String Training (23, ADDBDBAD)	24	301238	ADDBDBAD	ADDBDBAD						ADDBDBAD	C	630	
RE SSC	3	3	RE SSC	1	RE String Training2, 11	60	RE String Training (11, CBBAAD)	12	304622	CBBAAD	CBBAAD						CBBAAD	C	1442	
RE SSC	3	3	RE SSC	1	RE String Training2, 19	68	RE String Training (19, DAAADDBA)	20	308454		BAAADDBA						DAAADDBA	E	851	
RE SSC	3	3	RE SSC	1	RE String Training2, 19	68	RE String Training (19, DAAADDBA)	20	313462	DAAADDBA	DAAADDBA						DAAADDBA	SC	4891	
RE SSC	3	3	RE SSC	1	RE String Training2, 17	66	RE String Training (17, ACAAABD)	18	317654	ACAAABD	ACAAABD						ACAAABD	C	641	
RE SSC	3	3	RE SSC	1	RE String Training2, 20	69	RE String Training (20, DDDAAABA)	21	321270	DDDAAABA	DDDAAABA						DDDAAABA	C	674	
RE SSC	3	3	RE SSC	1	RE String Training2, 14	63	RE String Training (14, BDBAAAD)	15	325158	BDBAAAD	BDBAAAD						BDBAAAD	C	1217	
RE SSC	3	3	RE SSC	1	RE String Training2, 12	61	RE String Training (12, CABABD)	13	329598	CABABD	CABABD						CABABD	C	1318	
RE SSC	3	3	RE SSC	1	RE String Training2, 4	53	RE String Training (4, ADBDD)	5	332141	ADBDD	ADBDD						ADBDD	C	732	
RE SSC	3	3	RE SSC	1	RE String Training2, 9	58	RE String Training (9, DBDBBD)	10	335181	DBDBBD	DBDBBD						DBDBBD	C	1311	
RE SSC	3	3	RE SSC	1	RE String Training2, 21	70	RE String Training (21, DDBDAAAD)	22	338781	DDBDAAAD	DDBDAAAD						DDBDAAAD	C	597	
RE SSC	3	3	RE SSC	1	RE String Training2, 3	52	RE String Training (3, CBBBD)	4	342326	CBBBD	CBBBD						CBBBD	C	1037	
RE SSC	3	3	RE SSC	1	RE String Training2, 7	56	RE String Training (7, ABDAAD)	8	346333	ABDAAD	ABDAAD						ABDAAD	C	655	
RE SSC	3	3	RE SSC	1	RE String Training2, 16	65	RE String Training (16, DDBDBAD)	17	353645	DDBDBAD	DDBDBAD						DDBDBAD	C	631	
RE SSC	3	3	RE SSC	1	RE String Training2, 24	73	RE String Training (24, CAABABBD)	25	359437	CAABABBD	CAABABBD						CAABABBD	C	978	
RE SSC	3	3	RE SSC	1	RE String Training2, 13	62	RE String Training (13, CAABBAD)	14	362605	CAABBAD	CAABBAD						CAABBAD	C	819	
RE SSC	3	3	RE SSC	1	RE String Training2, 22	71	RE String Training (22, BDAAAAAD)	23	368549	BDAAAAAD	BDAAAAAD						BDAAAAAD	C	1356	
RE SSC	3	3	RE SSC	1	RE String Training2, 8	57	RE String Training (8, ADDDBA)	9	370917	ADDDBA	ADDDBA						ADDDBA	C	614	
RE SSC	3	3	RE SSC	1	RE String Training2, 10	59	RE String Training (10, DDBDAD)	11	375597	DDBDAD	DDBDAD						DDBDAD	C	568	
RE SSC	3	3	RE SSC	1	Middle Instruction	74	Middle Instruction	26	393356	space		 					space	C	17747	
RE SSC	3	3	RE SSC	1	Middle Instruction	74	Middle Instruction 2	27	419956	space		 					space	C	26582	
RE SSC	3	3	RE SSC	1	RE String Test, 18	92	RE String Test (18, CDADAD)	45	428372	1		1					1; 2; 3; 4	C	8399	
RE SSC	3	3	RE SSC	1	RE String Test, 16	90	RE String Test (16, DACDACDD)	43	437332	3		3					1; 2; 3; 4	C	8958	
RE SSC	3	3	RE SSC	1	RE String Test, 13	87	RE String Test (13, AACCD)	40	441980	4		4					1; 2; 3; 4	C	4639	
RE SSC	3	3	RE SSC	1	RE String Test, 20	94	RE String Test (20, AACAABCD)	47	447740	4		4					1; 2; 3; 4	C	5749	
RE SSC	3	3	RE SSC	1	RE String Test, 17	91	RE String Test (17, BADCD)	44	448780	4		4					1; 2; 3; 4	C	1024	
RE SSC	3	3	RE SSC	1	RE String Test, 12	86	RE String Test (12, AACABABD)	39	452204	4		4					1; 2; 3; 4	C	3413	
RE SSC	3	3	RE SSC	1	RE String Test, 2	76	RE String Test (2, DDACBD)	29	455916	4		4					1; 2; 3; 4	C	3709	
RE SSC	3	3	RE SSC	1	RE String Test, 23	97	RE String Test (23, ADBBDDB)	50	457812	3		3					1; 2; 3; 4	C	1888	
RE SSC	3	3	RE SSC	1	RE String Test, 9	83	RE String Test (9, DCAAD)	36	459236	4		4					1; 2; 3; 4	C	1411	
RE SSC	3	3	RE SSC	1	RE String Test, 7	81	RE String Test (7, CBABBBD)	34	461668	4		4					1; 2; 3; 4	C	2426	
RE SSC	3	3	RE SSC	1	RE String Test, 8	82	RE String Test (8, DACBAABD)	35	462939	3		3					1; 2; 3; 4	C	1265	
RE SSC	3	3	RE SSC	1	RE String Test, 10	84	RE String Test (10, ACBAAD)	37	467323	4		4					1; 2; 3; 4	C	4367	
RE SSC	3	3	RE SSC	1	RE String Test, 24	98	RE String Test (24, DBDABADA)	51	469019	1		1					1; 2; 3; 4	C	1680	
RE SSC	3	3	RE SSC	1	RE String Test, 4	78	RE String Test (4, DDDDDACD)	31	470324	1		1					1; 2; 3; 4	C	1300	
RE SSC	3	3	RE SSC	1	RE String Test, 19	93	RE String Test (19, DBCCBBD)	46	473987	3		3					1; 2; 3; 4	C	3648	
RE SSC	3	3	RE SSC	1	RE String Test, 5	79	RE String Test (5, DCBAD)	32	476019	4		4					1; 2; 3; 4	C	2029	
RE SSC	3	3	RE SSC	1	RE String Test, 1	75	RE String Test (1, ADACD)	28	478739	4		4					1; 2; 3; 4	C	2715	
RE SSC	3	3	RE SSC	1	RE String Test, 15	89	RE String Test (15, BACCDCD)	42	482107	2		2					1; 2; 3; 4	C	3351	
RE SSC	3	3	RE SSC	1	RE String Test, 21	95	RE String Test (21, ABADA)	48	489731	2		2					1; 2; 3; 4	C	7607	
