2
AGL Experiment
2/23/2017	1:19:03 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
RE SSC	2	2	RE SSC	1	RE String Training, 4	5	RE String Training (4, ADBDD)	5	143006	ADBDD	ADBDD						ADBDD	C	832	
RE SSC	2	2	RE SSC	1	RE String Training, 21	22	RE String Training (21, DDBDAAAD)	22	148038	DDBDAAAD	DDBDAAAD						DDBDAAAD	C	899	
RE SSC	2	2	RE SSC	1	RE String Training, 17	18	RE String Training (17, ACAAABD)	18	151982	ACAAABD	ACAAABD						ACAAABD	C	985	
RE SSC	2	2	RE SSC	1	RE String Training, 2	3	RE String Training (2, CABAD)	3	157742	CABAD	CABAD						CABAD	C	1075	
RE SSC	2	2	RE SSC	1	RE String Training, 15	16	RE String Training (15, ADBDBAD)	16	170158	ADBDBAD	ADBDBAD						ADBDBAD	C	405	
RE SSC	2	2	RE SSC	1	RE String Training1, 17	42	RE String Training (17, ACAAABD)	18	175366	ACAAABD	ACAAABD						ACAAABD	C	1012	
RE SSC	2	2	RE SSC	1	RE String Training1, 19	44	RE String Training (19, DAAADDBA)	20	179646	DAAADDBA	DAAADDBA						DAAADDBA	C	1091	
RE SSC	2	2	RE SSC	1	RE String Training1, 10	35	RE String Training (10, DDBDAD)	11	184246	DDBDAD	DDBDAD						DDBDAD	C	1112	
RE SSC	2	2	RE SSC	1	RE String Training1, 18	43	RE String Training (18, DCBBBAD)	19	188862	DCBBBAD	DCBBBAD						DCBBBAD	C	1168	
RE SSC	2	2	RE SSC	1	RE String Training1, 14	39	RE String Training (14, BDBAAAD)	15	194038	BDBAAAD	BDBAAAD						BDBAAAD	C	1359	
RE SSC	2	2	RE SSC	1	RE String Training1, 23	48	RE String Training (23, ADDBDBAD)	24	200406	ADDBDBAD	ADDBDBAD						ADDBDBAD	C	1065	
RE SSC	2	2	RE SSC	1	RE String Training1, 6	31	RE String Training (6, BDABD)	7	207086	BDABD	BDABD						BDABD	C	1394	
RE SSC	2	2	RE SSC	1	RE String Training1, 22	47	RE String Training (22, BDAAAAAD)	23	214958	BDAAAAAD	BDAAAAAD						BDAAAAAD	C	1215	
RE SSC	2	2	RE SSC	1	RE String Training1, 8	33	RE String Training (8, ADDDBA)	9	219229	ADDDBA	ADDDBA						ADDDBA	C	1301	
RE SSC	2	2	RE SSC	1	RE String Training1, 5	30	RE String Training (5, DADBA)	6	221669	DADBA	DADBA						DADBA	C	1009	
RE SSC	2	2	RE SSC	1	RE String Training1, 11	36	RE String Training (11, CBBAAD)	12	225973	CBBAAD	CBBAAD						CBBAAD	C	1176	
RE SSC	2	2	RE SSC	1	RE String Training1, 24	49	RE String Training (24, CAABABBD)	25	231229	CAABABBD	CAABABBD						CAABABBD	C	1100	
RE SSC	2	2	RE SSC	1	RE String Training1, 3	28	RE String Training (3, CBBBD)	4	235397	CBBBD	CBBBD						CBBBD	C	1257	
RE SSC	2	2	RE SSC	1	RE String Training1, 13	38	RE String Training (13, CAABBAD)	14	239061	CAABBAD	CAABBAD						CAABBAD	C	987	
RE SSC	2	2	RE SSC	1	RE String Training1, 9	34	RE String Training (9, DBDBBD)	10	242869	DBDBBD	DBDBBD						DBDBBD	C	1608	
RE SSC	2	2	RE SSC	1	RE String Training1, 15	40	RE String Training (15, ADBDBAD)	16	250197	ADBDBAD	ADBDBAD						ADBDBAD	C	919	
RE SSC	2	2	RE SSC	1	RE String Training1, 2	27	RE String Training (2, CABAD)	3	252805	CABAD	CABAD						CABAD	C	1074	
RE SSC	2	2	RE SSC	1	RE String Training1, 21	46	RE String Training (21, DDBDAAAD)	22	261317	DDBDAAAD	DDBDAAAD						DDBDAAAD	C	1138	
RE SSC	2	2	RE SSC	1	RE String Training1, 20	45	RE String Training (20, DDDAAABA)	21	271157	DDDAAABA	DDDAAABA						DDDAAABA	C	1157	
RE SSC	2	2	RE SSC	1	RE String Training1, 16	41	RE String Training (16, DDBDBAD)	17	276413	DDBDBAD	DDBDBAD						DDBDBAD	C	1165	
RE SSC	2	2	RE SSC	1	RE String Training1, 12	37	RE String Training (12, CABABD)	13	280196	CABABD	CABABD						CABABD	C	1089	
RE SSC	2	2	RE SSC	1	RE String Training1, 7	32	RE String Training (7, ABDAAD)	8	283917	ABDAAD	ABDAAD						ABDAAD	C	714	
RE SSC	2	2	RE SSC	1	RE String Training1, 4	29	RE String Training (4, ADBDD)	5	289509	ADBDD	ADBDD						ADBDD	C	630	
RE SSC	2	2	RE SSC	1	RE String Training1, 1	26	RE String Training (1, AADBA)	2	292212	AADBA	AADBA						AADBA	C	686	
RE SSC	2	2	RE SSC	1	RE String Training2, 13	62	RE String Training (13, CAABBAD)	14	296060	CAABBAD	CAABBAD						CAABBAD	C	874	
RE SSC	2	2	RE SSC	1	RE String Training2, 8	57	RE String Training (8, ADDDBA)	9	300212	ADDDBA	ADDDBA						ADDDBA	C	784	
RE SSC	2	2	RE SSC	1	RE String Training2, 16	65	RE String Training (16, DDBDBAD)	17	305764	DDBDBAD	DDBDBAD						DDBDBAD	C	962	
RE SSC	2	2	RE SSC	1	RE String Training2, 17	66	RE String Training (17, ACAAABD)	18	310588	ACAAABD	ACAAABD						ACAAABD	C	780	
RE SSC	2	2	RE SSC	1	RE String Training2, 23	72	RE String Training (23, ADDBDBAD)	24	315212	ADDBDBAD	ADDBDBAD						ADDBDBAD	C	859	
RE SSC	2	2	RE SSC	1	RE String Training2, 19	68	RE String Training (19, DAAADDBA)	20	320060	DAAADDBA	DAAADDBA						DAAADDBA	C	1018	
RE SSC	2	2	RE SSC	1	RE String Training2, 20	69	RE String Training (20, DDDAAABA)	21	324452	DDDAAABA	DDDAAABA						DDDAAABA	C	928	
RE SSC	2	2	RE SSC	1	RE String Training2, 4	53	RE String Training (4, ADBDD)	5	328644	ADBDD	ADBDD						ADBDD	C	696	
RE SSC	2	2	RE SSC	1	RE String Training2, 22	71	RE String Training (22, BDAAAAAD)	23	339674	BDAAAAAD	BDAAAAAD						BDAAAAAD	C	936	
RE SSC	2	2	RE SSC	1	RE String Training2, 7	56	RE String Training (7, ABDAAD)	8	345498	ABDAAD	ABDAAD						ABDAAD	C	2895	
RE SSC	2	2	RE SSC	1	RE String Training2, 15	64	RE String Training (15, ADBDBAD)	16	350554	ADBDBAD	ADBDBAD						ADBDBAD	C	886	
RE SSC	2	2	RE SSC	1	RE String Training2, 9	58	RE String Training (9, DBDBBD)	10	354346	DBDBBD	DBDBBD						DBDBBD	C	1196	
RE SSC	2	2	RE SSC	1	RE String Training2, 3	52	RE String Training (3, CBBBD)	4	357962	CBBBD	CBBBD						CBBBD	C	1028	
RE SSC	2	2	RE SSC	1	RE String Training2, 12	61	RE String Training (12, CABABD)	13	361121	CABABD	CABABD						CABABD	C	955	
RE SSC	2	2	RE SSC	1	RE String Training2, 1	50	RE String Training (1, AADBA)	2	364801	AADBA	AADBA						AADBA	C	693	
RE SSC	2	2	RE SSC	1	RE String Training2, 5	54	RE String Training (5, DADBA)	6	367665	DADBA	DADBA						DADBA	C	1378	
RE SSC	2	2	RE SSC	1	RE String Training2, 6	55	RE String Training (6, BDABD)	7	372473	BDABD	BDABD						BDABD	C	1136	
RE SSC	2	2	RE SSC	1	RE String Training2, 18	67	RE String Training (18, DCBBBAD)	19	377017	DCBBBAD	DCBBBAD						DCBBBAD	C	1071	
RE SSC	2	2	RE SSC	1	RE String Training2, 11	60	RE String Training (11, CBBAAD)	12	380233	CBBAAD	CBBAAD						CBBAAD	C	1122	
RE SSC	2	2	RE SSC	1	RE String Training2, 14	63	RE String Training (14, BDBAAAD)	15	384577	BDBAAAD	BDBAAAD						BDBAAAD	C	1161	
RE SSC	2	2	RE SSC	1	RE String Training2, 2	51	RE String Training (2, CABAD)	3	387545	CABAD	CABAD						CABAD	C	1011	
RE SSC	2	2	RE SSC	1	RE String Training2, 21	70	RE String Training (21, DDBDAAAD)	22	392497	DDBDAAAD	DDBDAAAD						DDBDAAAD	C	996	
RE SSC	2	2	RE SSC	1	RE String Training2, 10	59	RE String Training (10, DDBDAD)	11	396489	DDBDAD	DDBDAD						DDBDAD	C	647	
RE SSC	2	2	RE SSC	1	RE String Training2, 24	73	RE String Training (24, CAABABBD)	25	401369	CAABABBD	CAABABBD						CAABABBD	C	880	
RE SSC	2	2	RE SSC	1	Middle Instruction	74	Middle Instruction	26	438176	space		 					space	C	36771	
RE SSC	2	2	RE SSC	1	Middle Instruction	74	Middle Instruction 2	27	451256	space		 					space	C	13051
RE SSC	2	2	RE SSC	1	RE String Test, 5	79	RE String Test (5, DCBAD)	32	467760	4		4					1; 2; 3; 4	SC	16488	
RE SSC	2	2	RE SSC	1	RE String Test, 15	89	RE String Test (15, BACCDCD)	42	471704	4		4					1; 2; 3; 4	C	3932	
RE SSC	2	2	RE SSC	1	RE String Test, 18	92	RE String Test (18, CDADAD)	45	477224	4		4					1; 2; 3; 4	C	5518	
RE SSC	2	2	RE SSC	1	RE String Test, 12	86	RE String Test (12, AACABABD)	39	483816	3		3					1; 2; 3; 4	C	6577	
RE SSC	2	2	RE SSC	1	RE String Test, 10	84	RE String Test (10, ACBAAD)	37	485495	2		2					1; 2; 3; 4	C	1673	
RE SSC	2	2	RE SSC	1	RE String Test, 16	90	RE String Test (16, DACDACDD)	43	488255	2		2					1; 2; 3; 4	C	2750	
RE SSC	2	2	RE SSC	1	RE String Test, 11	85	RE String Test (11, DCAABAD)	38	489679	2		2					1; 2; 3; 4	C	1407	
RE SSC	2	2	RE SSC	1	RE String Test, 23	97	RE String Test (23, ADBBDDB)	50	491375	4		4					1; 2; 3; 4	C	1687	
RE SSC	2	2	RE SSC	1	RE String Test, 20	94	RE String Test (20, AACAABCD)	47	492855	2		2					1; 2; 3; 4	C	1467	
RE SSC	2	2	RE SSC	1	RE String Test, 4	78	RE String Test (4, DDDDDACD)	31	494583	2		2					1; 2; 3; 4	C	1711	
RE SSC	2	2	RE SSC	1	RE String Test, 2	76	RE String Test (2, DDACBD)	29	495615	2		2					1; 2; 3; 4	C	1027	
RE SSC	2	2	RE SSC	1	RE String Test, 21	95	RE String Test (21, ABADA)	48	497391	4		4					1; 2; 3; 4	C	1769	
RE SSC	2	2	RE SSC	1	RE String Test, 9	83	RE String Test (9, DCAAD)	36	504479	3		3					1; 2; 3; 4	C	7074	
RE SSC	2	2	RE SSC	1	RE String Test, 24	98	RE String Test (24, DBDABADA)	51	506151	4		4					1; 2; 3; 4	C	1663	
RE SSC	2	2	RE SSC	1	RE String Test, 6	80	RE String Test (6, ADDACD)	33	508863	2		2					1; 2; 3; 4	C	2708	
RE SSC	2	2	RE SSC	1	RE String Test, 3	77	RE String Test (3, DDADACD)	30	513687	3		3					1; 2; 3; 4	C	4800	
RE SSC	2	2	RE SSC	1	RE String Test, 1	75	RE String Test (1, ADACD)	28	518743	3		3					1; 2; 3; 4	C	5039	
RE SSC	2	2	RE SSC	1	RE String Test, 22	96	RE String Test (22, CDBABB)	49	520215	4		4					1; 2; 3; 4	C	1460	
RE SSC	2	2	RE SSC	1	RE String Test, 8	82	RE String Test (8, DACBAABD)	35	522399	3		3					1; 2; 3; 4	C	2178	
RE SSC	2	2	RE SSC	1	RE String Test, 17	91	RE String Test (17, BADCD)	44	529879	3		3					1; 2; 3; 4	C	7474	
RE SSC	2	2	RE SSC	1	RE String Test, 7	81	RE String Test (7, CBABBBD)	34	531639	4		4					1; 2; 3; 4	C	1751	
RE SSC	2	2	RE SSC	1	RE String Test, 13	87	RE String Test (13, AACCD)	40	533471	2		2					1; 2; 3; 4	C	1816	
RE SSC	2	2	RE SSC	1	RE String Test, 14	88	RE String Test (14, ABACDD)	41	535407	3		3					1; 2; 3; 4	C	1920	
RE SSC	2	2	RE SSC	1	RE String Test, 19	93	RE String Test (19, DBCCBBD)	46	538703	2		2					1; 2; 3; 4	C	3282	
RE SSC	2	2	RE SSC	1	RE Color Test, 12	110	RE Color Test (12, testGBYRYY.jpg)	63	540967	1		1					1; 2; 3; 4	C	2246	
RE SSC	2	2	RE SSC	1	RE Color Test, 19	117	RE Color Test (19, testRRGRRYGB.jpg)	70	548103	1		1					1; 2; 3; 4	C	7098	
RE SSC	2	2	RE SSC	1	RE Color Test, 11	109	RE Color Test (11, testGBRBRB.jpg)	62	549999	2		2					1; 2; 3; 4	C	1878	
RE SSC	2	2	RE SSC	1	RE Color Test, 5	103	RE Color Test (5, testBGRRYRB.jpg)	56	553191	2		2					1; 2; 3; 4	C	3170	
RE SSC	2	2	RE SSC	1	RE Color Test, 7	105	RE Color Test (7, testBRGBRGBB.jpg)	58	555375	1		1					1; 2; 3; 4	C	2171	
RE SSC	2	2	RE SSC	1	RE Color Test, 20	118	RE Color Test (20, testRRGRYRYB.jpg)	71	557631	3		3					1; 2; 3; 4	C	2243	
RE SSC	2	2	RE SSC	1	RE Color Test, 2	100	RE Color Test (2, testBBRBRGB.jpg)	53	560287	2		2					1; 2; 3; 4	C	2633	
RE SSC	2	2	RE SSC	1	RE Color Test, 8	106	RE Color Test (8, testBRGYRRYB.jpg)	59	570574	3		3					1; 2; 3; 4	C	10270	
RE SSC	2	2	RE SSC	1	RE Color Test, 22	120	RE Color Test (22, testRYRGBB.jpg)	73	573214	3		3					1; 2; 3; 4	C	2626	
RE SSC	2	2	RE SSC	1	RE Color Test, 16	114	RE Color Test (16, testRBYYBBY.jpg)	67	575751	2		2					1; 2; 3; 4	C	2497	
RE SSC	2	2	RE SSC	1	RE Color Test, 6	104	RE Color Test (6, testBGYRB.jpg)	57	577054	1		1					1; 2; 3; 4	C	1283	
RE SSC	2	2	RE SSC	1	RE Color Test, 14	112	RE Color Test (14, testRBBRGB.jpg)	65	578318	1		1					1; 2; 3; 4	C	1247	
RE SSC	2	2	RE SSC	1	RE Color Test, 10	108	RE Color Test (10, testBYGGYYB.jpg)	61	580214	1		1					1; 2; 3; 4	C	1877	
RE SSC	2	2	RE SSC	1	RE Color Test, 18	116	RE Color Test (18, testRRGGB.jpg)	69	581702	1		1					1; 2; 3; 4	C	1465	
RE SSC	2	2	RE SSC	1	RE Color Test, 21	119	RE Color Test (21, testRYRBR.jpg)	72	584342	2		2					1; 2; 3; 4	C	2621	
RE SSC	2	2	RE SSC	1	RE Color Test, 17	115	RE Color Test (17, testRGYRRB.jpg)	68	586502	3		3					1; 2; 3; 4	C	2148	
RE SSC	2	2	RE SSC	1	RE Color Test, 24	122	RE Color Test (24, testYRGGBGB.jpg)	75	590454	2		2					1; 2; 3; 4	C	3933	
RE SSC	2	2	RE SSC	1	RE Color Test, 15	113	RE Color Test (15, testRBRGB.jpg)	66	591758	2		2					1; 2; 3; 4	C	1272	
RE SSC	2	2	RE SSC	1	RE Color Test, 13	111	RE Color Test (13, testGYRYYYB.jpg)	64	594118	1		1					1; 2; 3; 4	C	2332	
RE SSC	2	2	RE SSC	1	RE Color Test, 23	121	RE Color Test (23, testYRBGB.jpg)	74	596262	3		3					1; 2; 3; 4	C	2125	
RE SSC	2	2	RE SSC	1	RE Color Test, 9	107	RE Color Test (9, testBYBRYRBR.jpg)	60	603134	3		3					1; 2; 3; 4	C	6848	
RE SSC	2	2	RE SSC	1	RE Color Test, 3	101	RE Color Test (3, testBBRGYB.jpg)	54	605102	2		2					1; 2; 3; 4	C	1948	
RE SSC	2	2	RE SSC	1	RE Color Test, 1	99	RE Color Test (1, testBBBBBRGB.jpg)	52	606438	1		1					1; 2; 3; 4	C	1318	
RE SSC	2	2	RE SSC	1	RE Color Test, 4	102	RE Color Test (4, testBGRRB.jpg)	55	609006	1		1					1; 2; 3; 4	C	2552	
RE SSC	2	2	RE SSC	1	Debriefing	123	Debriefing	76	626350	space		 					space	C	17314	
