2
AGL Experiment
2/23/2017	4:19:08 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 23	49	CFG Color Test (23, testYRGBB.jpg)	50	240123	2		2					1; 2; 3; 4	C	2157	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 3	29	CFG Color Test (3, testBGYBGRY.jpg)	30	242003	1		1					1; 2; 3; 4	C	1869	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 11	37	CFG Color Test (11, testGRYBRY.jpg)	38	245795	2		2					1; 2; 3; 4	C	3778	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 1	27	CFG Color Test (1, testBBGRBRYB.jpg)	28	250579	2		2					1; 2; 3; 4	C	4762	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 15	41	CFG Color Test (15, testRGBGR.jpg)	42	252891	4		4					1; 2; 3; 4	C	2290	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 17	43	CFG Color Test (17, testRGGBYG.jpg)	44	262699	2		2					1; 2; 3; 4	C	9799	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 8	34	CFG Color Test (8, testGBBGBYY.jpg)	35	264979	3		3					1; 2; 3; 4	C	2262	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 2	28	CFG Color Test (2, testBBGYYBRY.jpg)	29	268634	2		2					1; 2; 3; 4	C	3634	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 20	46	CFG Color Test (20, testYGBYR.jpg)	47	270466	3		3					1; 2; 3; 4	C	1816	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 21	47	CFG Color Test (21, testYGGRYGRR.jpg)	48	272242	1		1					1; 2; 3; 4	C	1743	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 12	38	CFG Color Test (12, testGYGYGRR.jpg)	39	274018	1		1					1; 2; 3; 4	C	1751	
CFG SCS	2	2	CFG SCS	1	CFG Color Test, 13	39	CFG Color Test (13, testRBGRY.jpg)	40	275786	3		3					1; 2; 3; 4	C	1752	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 7	57	CFG String Test (7, DCBDCAB)	58	283290	2		2					1; 2; 3; 4	C	7490	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 19	69	CFG String Test (19, DACABBC)	70	295210	2		2					1; 2; 3; 4	C	11910	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 22	72	CFG String Test (22, ADCBDA)	73	298530	3		3					1; 2; 3; 4	C	3298	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 18	68	CFG String Test (18, CADCAC)	69	301986	3		3					1; 2; 3; 4	C	3453	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 6	56	CFG String Test (6, BBCBAB)	57	308170	3		3					1; 2; 3; 4	C	6170	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 4	54	CFG String Test (4, DBDDCCCA)	55	311634	1		1					1; 2; 3; 4	C	3451	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 17	67	CFG String Test (17, ACBBC)	68	314994	2		2					1; 2; 3; 4	C	3344	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 20	70	CFG String Test (20, BCCABCAA)	71	320122	2		2					1; 2; 3; 4	C	5122	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 12	62	CFG String Test (12, DDCBBDAB)	63	322250	2		2					1; 2; 3; 4	C	2117	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 21	71	CFG String Test (21, DBBDA)	72	324450	3		3					1; 2; 3; 4	C	2184	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 23	73	CFG String Test (23, BCDABDA)	74	329562	2		2					1; 2; 3; 4	C	5096	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 24	74	CFG String Test (24, DDCADABD)	75	331002	3		3					1; 2; 3; 4	C	1436	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 5	55	CFG String Test (5, ACDCA)	56	332970	4		4					1; 2; 3; 4	C	1954	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 16	66	CFG String Test (16, DBCBABCD)	67	338418	3		3					1; 2; 3; 4	C	5435	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 13	63	CFG String Test (13, BACDD)	64	339866	1		1					1; 2; 3; 4	C	1433	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 3	53	CFG String Test (3, CBCBCAA)	54	343298	2		2					1; 2; 3; 4	C	3416	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 14	64	CFG String Test (14, ACCDBC)	65	345513	2		2					1; 2; 3; 4	C	2214	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 9	59	CFG String Test (9, ADCAB)	60	350193	2		2					1; 2; 3; 4	C	4677	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 11	61	CFG String Test (11, BADDDAB)	62	351553	4		4					1; 2; 3; 4	C	1354	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 10	60	CFG String Test (10, CABDAB)	61	354121	2		2					1; 2; 3; 4	C	2555	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 2	52	CFG String Test (2, ACCDCA)	53	355657	3		3					1; 2; 3; 4	C	1525	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 15	65	CFG String Test (15, CDDCDBB)	66	357777	2		2					1; 2; 3; 4	C	2111	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 1	51	CFG String Test (1, BCDBA)	52	360865	2		2					1; 2; 3; 4	C	3083	
CFG SCS	2	2	CFG SCS	1	CFG String Test1, 8	58	CFG String Test (8, CADBDDAB)	59	363345	3		3					1; 2; 3; 4	C	2464	
CFG SCS	2	2	CFG SCS	1	Debriefing	75	Debriefing	76	376617	space		 					space	C	13236	
