3
AGL Experiment
2/23/2017	4:18:58 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
CFG SSC	3	3	CFG SSC	1	CFG String Training, 15	16	CFG String Training (15, AADCCBB)	16	51237		AADCCB						AADCCBB	E	2154	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 15	16	CFG String Training (15, AADCCBB)	16	56637		AADCCB						AADCCBB	E	9218	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 15	16	CFG String Training (15, AADCCBB)	16	61501	AADCCBB	AADCCBB						AADCCBB	SC	14266	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 21	22	CFG String Training (21, CDAADBBB)	22	67333	CDAADBBB	CDAADBBB						CDAADBBB	C	1988	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 9	10	CFG String Training (9, DCCBDA)	10	71981		BCCBDA						DCCBDA	E	1107	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 9	10	CFG String Training (9, DCCBDA)	10	75821	DCCBDA	DCCBDA						DCCBDA	SC	6387	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 20	21	CFG String Training (20, CADDACBB)	21	81012	CADDACBB	CADDACBB						CADDACBB	C	2463	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 11	12	CFG String Training (11, CCCBCB)	12	84373	CCCBCB	CCCBCB						CCCBCB	C	1072	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 6	7	CFG String Training (6, BDACD)	7	88508		BDACB						BDACD	E	2801	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 6	7	CFG String Training (6, BDACD)	7	93804	BDACD	BDACD						BDACD	SC	5721	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 17	18	CFG String Training (17, DCAADBB)	18	98876	DCAADBB	DCAADBB						DCAADBB	C	2192	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 4	5	CFG String Training (4, DDACB)	5	101708	DDACB	DDACB						DDACB	C	1117	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 12	13	CFG String Training (12, CBBDBA)	13	106108	CBBDBA	CBBDBA						CBBDBA	C	1460	
CFG SSC	3	3	CFG SSC	1	CFG String Training, 10	11	CFG String Training (10, BACAAB)	11	110676	BACAAB	BACAAB						BACAAB	C	1324	
