2
AGL Experiment
2/23/2017	4:26:56 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
CFG SSC	2	2	CFG SSC	1	CFG String Test, 6	32	CFG String Test (6, BBCBAB)	33	227899	2		2					1; 2; 3; 4	C	2949	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 7	33	CFG String Test (7, DCBDCAB)	34	230195	4		4					1; 2; 3; 4	C	2280	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 22	48	CFG String Test (22, ADCBDA)	49	234211	2		2					1; 2; 3; 4	C	3996	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 4	30	CFG String Test (4, DBDDCCCA)	31	238595	1		1					1; 2; 3; 4	C	4379	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 11	37	CFG String Test (11, BADDDAB)	38	241147	1		1					1; 2; 3; 4	C	2548	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 16	42	CFG String Test (16, DBCBABCD)	43	243219	3		3					1; 2; 3; 4	C	2070	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 20	46	CFG String Test (20, BCCABCAA)	47	246195	3		3					1; 2; 3; 4	C	2962	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 2	28	CFG String Test (2, ACCDCA)	29	250099	2		2					1; 2; 3; 4	C	3900	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 21	47	CFG String Test (21, DBBDA)	48	251387	2		2					1; 2; 3; 4	C	1272	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 3	29	CFG String Test (3, CBCBCAA)	30	253627	2		2					1; 2; 3; 4	C	2228	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 19	45	CFG String Test (19, DACABBC)	46	254851	2		2					1; 2; 3; 4	C	1218	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 23	49	CFG String Test (23, BCDABDA)	50	258563	3		3					1; 2; 3; 4	C	3697	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 8	34	CFG String Test (8, CADBDDAB)	35	261275	1		1					1; 2; 3; 4	C	2709	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 17	43	CFG String Test (17, ACBBC)	44	263627	1		1					1; 2; 3; 4	C	2329	
CFG SSC	2	2	CFG SSC	1	CFG String Test, 15	41	CFG String Test (15, CDDCDBB)	42	265643	1		1					1; 2; 3; 4	C	2010	
