7
AGL Experiment
2/24/2017	2:22:34 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
RE SCS	7	7	RE SCS	1	RE String Training1, 20	45	RE String Training (20, DDDAAABA)	21	264708	DDDAAABA	dddaaaba						DDDAAABA	C	1444	
RE SCS	7	7	RE SCS	1	RE String Training1, 15	40	RE String Training (15, ADBDBAD)	16	270028	ADBDBAD	adbdbad						ADBDBAD	C	1613	
RE SCS	7	7	RE SCS	1	RE String Training1, 12	37	RE String Training (12, CABABD)	13	274348	CABABD	caBABD						CABABD	C	1096	
RE SCS	7	7	RE SCS	1	RE String Training1, 8	33	RE String Training (8, ADDDBA)	9	277291	ADDDBA	ADDDBA						ADDDBA	C	692	
RE SCS	7	7	RE SCS	1	RE String Training1, 19	44	RE String Training (19, DAAADDBA)	20	284788	DAAADDBA	DAAADDBA						DAAADDBA	C	1894	
RE SCS	7	7	RE SCS	1	RE String Training1, 14	39	RE String Training (14, BDBAAAD)	15	291219	BDBAAAD	bdbaaad						BDBAAAD	C	3370	
RE SCS	7	7	RE SCS	1	RE String Training1, 16	41	RE String Training (16, DDBDBAD)	17	297203	DDBDBAD	ddbdbad						DDBDBAD	C	1001	
RE SCS	7	7	RE SCS	1	RE String Training1, 24	49	RE String Training (24, CAABABBD)	25	302059	CAABABBD	caababbd						CAABABBD	C	1593	
RE SCS	7	7	RE SCS	1	RE String Training2, 14	63	RE String Training (14, BDBAAAD)	15	305579	BDBAAAD	bdbaaad						BDBAAAD	C	1527	
RE SCS	7	7	RE SCS	1	RE String Training2, 5	54	RE String Training (5, DADBA)	6	308179	DADBA	dadba						DADBA	C	1371	
RE SCS	7	7	RE SCS	1	RE String Training2, 3	52	RE String Training (3, CBBBD)	4	311275	CBBBD	cbbbd						CBBBD	C	1123	
RE SCS	7	7	RE SCS	1	RE String Training2, 6	55	RE String Training (6, BDABD)	7	314219	BDABD	bdabd						BDABD	C	1487	
RE SCS	7	7	RE SCS	1	RE String Training2, 24	73	RE String Training (24, CAABABBD)	25	319363	CAABABBD	caababbd						CAABABBD	C	1249	
RE SCS	7	7	RE SCS	1	RE String Training2, 7	56	RE String Training (7, ABDAAD)	8	324851	ABDAAD	abdaad						ABDAAD	C	1252	
RE SCS	7	7	RE SCS	1	RE String Training2, 12	61	RE String Training (12, CABABD)	13	328467	CABABD	cababd						CABABD	C	1320	
RE SCS	7	7	RE SCS	1	RE String Training2, 21	70	RE String Training (21, DDBDAAAD)	22	333099	DDBDAAAD	ddbdaaad						DDBDAAAD	C	1015	
RE SCS	7	7	RE SCS	1	RE String Training2, 15	64	RE String Training (15, ADBDBAD)	16	337939	ADBDBAD	adbdbad						ADBDBAD	C	1230	
RE SCS	7	7	RE SCS	1	RE String Training2, 1	50	RE String Training (1, AADBA)	2	340947	AADBA	aadba						AADBA	C	779	
RE SCS	7	7	RE SCS	1	RE String Training2, 10	59	RE String Training (10, DDBDAD)	11	345099		ddbddad						DDBDAD	E	1085	
RE SCS	7	7	RE SCS	1	RE String Training2, 10	59	RE String Training (10, DDBDAD)	11	349619	DDBDAD	ddbdad						DDBDAD	SC	6132	
RE SCS	7	7	RE SCS	1	RE String Training2, 17	66	RE String Training (17, ACAAABD)	18	354075	ACAAABD	acaaabd						ACAAABD	C	728	
RE SCS	7	7	RE SCS	1	RE String Training2, 16	65	RE String Training (16, DDBDBAD)	17	359683	DDBDBAD	ddbdbad						DDBDBAD	C	1742	
RE SCS	7	7	RE SCS	1	RE String Training2, 23	72	RE String Training (23, ADDBDBAD)	24	364275	ADDBDBAD	addbdbad						ADDBDBAD	C	983	
RE SCS	7	7	RE SCS	1	RE String Training2, 19	68	RE String Training (19, DAAADDBA)	20	372202	DAAADDBA	daaaddba						DAAADDBA	C	1238	
RE SCS	7	7	RE SCS	1	RE String Training2, 13	62	RE String Training (13, CAABBAD)	14	377011	CAABBAD	caabbad						CAABBAD	C	1209	
RE SCS	7	7	RE SCS	1	RE String Training2, 2	51	RE String Training (2, CABAD)	3	379586	CABAD	cabad						CABAD	C	1041	
RE SCS	7	7	RE SCS	1	RE String Training2, 4	53	RE String Training (4, ADBDD)	5	382290	ADBDD	adbdd						ADBDD	C	962	
RE SCS	7	7	RE SCS	1	RE String Training2, 11	60	RE String Training (11, CBBAAD)	12	385715	CBBAAD	cbbaad						CBBAAD	C	998	
RE SCS	7	7	RE SCS	1	RE String Training2, 9	58	RE String Training (9, DBDBBD)	10	389914	DBDBBD	dbdbbd						DBDBBD	C	1541	
RE SCS	7	7	RE SCS	1	RE String Training2, 18	67	RE String Training (18, DCBBBAD)	19	395002	DCBBBAD	dcbbbad						DCBBBAD	C	1149	
RE SCS	7	7	RE SCS	1	RE String Training2, 22	71	RE String Training (22, BDAAAAAD)	23	401610	BDAAAAAD	bdaaaaad						BDAAAAAD	C	2921	
RE SCS	7	7	RE SCS	1	RE String Training2, 8	57	RE String Training (8, ADDDBA)	9	405218	ADDDBA	adddba						ADDDBA	C	1290	
RE SCS	7	7	RE SCS	1	RE String Training2, 20	69	RE String Training (20, DDDAAABA)	21	409178	DDDAAABA	dddaaaba						DDDAAABA	C	1033	
RE SCS	7	7	RE SCS	1	Middle Instruction	74	Middle Instruction	26	429554	space		 					space	C	20339	
RE SCS	7	7	RE SCS	1	Middle Instruction	74	Middle Instruction 2	27	449001	space		 					space	C	19419	
RE SCS	7	7	RE SCS	1	RE Color Test, 6	80	RE Color Test (6, testBGYRB.jpg)	33	454585	1		1					1; 2; 3; 4	C	5569	
RE SCS	7	7	RE SCS	1	RE Color Test, 1	75	RE Color Test (1, testBBBBBRGB.jpg)	28	459129	3		3					1; 2; 3; 4	C	4530	
RE SCS	7	7	RE SCS	1	RE Color Test, 11	85	RE Color Test (11, testGBRBRB.jpg)	38	463561	3		3					1; 2; 3; 4	C	4412	
RE SCS	7	7	RE SCS	1	RE Color Test, 16	90	RE Color Test (16, testRBYYBBY.jpg)	43	465033	3		3					1; 2; 3; 4	C	1451	
RE SCS	7	7	RE SCS	1	RE Color Test, 20	94	RE Color Test (20, testRRGRYRYB.jpg)	47	467537	1		1					1; 2; 3; 4	C	2488	
RE SCS	7	7	RE SCS	1	RE Color Test, 17	91	RE Color Test (17, testRGYRRB.jpg)	44	468929	3		3					1; 2; 3; 4	C	1380	
RE SCS	7	7	RE SCS	1	RE Color Test, 3	77	RE Color Test (3, testBBRGYB.jpg)	30	471417	4		4					1; 2; 3; 4	C	2468	
